Date,#tx,Vol,mean_tx,mean_tdiff,var_tdiff,Transaction,Open_price,High_price,Low_Price,Close_Price,Ex_volume,Wt_Price
3/22/2011,3320,2.51792E+13,7584101443,2973897.468,3.72924E+12,11.2703,0.75897,0.81,0.7405,0.80901,12147.723,0.781976785
3/23/2011,3090,2.85193E+13,9229560536,2844271.82,8.91165E+11,16.58666612,0.81,0.85,0.78,0.84971,13262.257,0.831626948
3/24/2011,4791,3.19093E+13,6660261935,2796187.858,5.72352E+11,9.62159233,0.832,0.9,0.82659,0.86688,14009.368,0.87511256
3/25/2011,4087,1.45143E+13,3551331350,2780575.726,5.03481E+11,6.33823619,0.86688,0.88999,0.861,0.88377,4819.415,0.876772287
3/26/2011,4585,1.35455E+13,2954310850,2765288.108,11563011.54,4.7801,0.8837,0.905,0.841,0.8552,11756.42,0.871947135
3/27/2011,3793,1.10027E+13,2900794654,2764650.411,72503006.3,5.8772327,0.829,0.87211,0.8152,0.82,5337.145,0.831730674
3/28/2011,2679,1.22181E+13,4560676574,2711360.607,234552156.4,4.863,0.82,0.85,0.76,0.79898,12565.154,0.807129359
3/29/2011,3311,1.37177E+13,4143081334,2675768.116,145318911.8,3.7901,0.7989,0.79966,0.7648,0.7925,4215.017,0.785833269
3/30/2011,2592,7.85605E+12,3030883807,2629128.092,212085766.3,3.93090001,0.7925,0.795,0.76599,0.7897,3218.221,0.786811522
3/31/2011,2616,9.50154E+12,3632086190,2602797.911,34592506.84,4.16,0.7897,0.80098,0.768,0.78461,6875.082,0.789686021
4/1/2011,2482,8.14079E+12,3279932237,2582452.437,39647822.7,3.1,0.78461,0.79697,0.7741,0.77411,3186.767,0.779375313
4/2/2011,3483,1.43535E+13,4121023683,2566269.866,28839035.7,2.99040002,0.775,0.7998,0.7741,0.78199,2493.595,0.788112262
4/3/2011,3121,1.18905E+13,3809847644,2561811.122,29549777.46,3.15010002,0.78199,0.79487,0.777,0.779,3931.385,0.782104969
4/4/2011,2788,8.55675E+12,3069137313,2530399.011,211874701.9,5.896868,0.78,0.785,0.5619,0.68,31155.458,0.694988607
4/5/2011,2474,1.10263E+13,4456870055,2493899.006,56479873.29,5.4307,0.68,0.74784,0.58,0.71,9730.303,0.670350604
4/6/2011,2881,1.27212E+13,4415541342,2464251.847,51665604.37,5.60040001,0.7477,0.75,0.6902,0.74,8703.946,0.719678217
4/7/2011,2556,1.4029E+13,5488670974,2436508.979,170966521.2,3.1702,0.748,0.78491,0.7205,0.7538,10832.992,0.754929156
4/8/2011,2800,8.43406E+12,3012165310,2406797.779,16265503.78,3.8001,0.7538,0.799,0.7309,0.74999,18207.3,0.760939967
4/9/2011,3370,8.57985E+12,2545949927,2380187.102,147246957.1,4.18,0.74999,0.7676,0.7205,0.73,12119.397,0.73773976
4/10/2011,4060,1.37578E+13,3388632920,2360446.337,3.10887E+11,5.14,0.75,0.7589,0.71,0.7369,5348.98,0.737793004
4/11/2011,4090,1.77738E+13,4345679068,2333149.521,26664365.99,4.72078885,0.7369,0.799,0.7103,0.77,14645.925,0.768538998
4/12/2011,4235,1.45402E+13,3433338139,2318257.64,18092422.01,4.46474318,0.7787,0.899,0.7703,0.86,48417.601,0.853679483
4/13/2011,4392,1.00705E+13,2292914147,2302851.842,38607034.29,3.67138575,0.86,1,0.86,0.9225,43397.558,0.932488808
4/14/2011,4890,3.42985E+13,7014012499,2284853.454,322490278.3,15.5231,0.939,1,0.91,1,31111.877,0.95280683
4/15/2011,3500,1.29975E+14,37135698622,2340330.568,2.81553E+12,2.15104348,1,1.08999,0.911,0.98991,50304.611,1.003664241
4/16/2011,4710,1.27045E+13,2697340236,2198785.461,138525829.6,3.80988576,0.9841,1.095,0.95414,1.0499,28869.299,1.042532299
4/17/2011,5421,2.64834E+14,48853400558,2179748.179,44118569.96,1.9425,1.048,1.14,1.0255,1.1123,24225.699,1.076759415
4/18/2011,5944,4.78547E+14,80509270978,2169065.799,57071003.29,2.23520399,1.13888,1.1999,1.1103,1.16199,27478.69,1.148255173
4/19/2011,2852,4.31286E+13,15122214997,2127946.427,120016334.6,5.88128213,1.1618,1.1979,1.1436,1.1979,12556.732,1.177222127
4/20/2011,3288,1.57344E+13,4785408280,2087555.213,202054259.2,7.35490728,1.181,1.1979,1.13,1.1421,21344.953,1.156801034
4/21/2011,4150,1.65588E+13,3990080150,2042401.05,120262703.9,3.63999931,1.14209,1.21,1.14,1.21,39295.694,1.179400212
4/22/2011,4128,1.01245E+13,2452644435,2020409.666,200618610.1,4.3937338,1.21,1.41,1.189,1.40901,39415.39,1.292132904
4/23/2011,5109,9.73056E+12,1904592308,1978107.602,1.16505E+11,5.3103,1.3911,1.95,1.3202,1.7001,66620.358,1.549719061
4/24/2011,5402,1.77489E+13,3285611031,1936035.211,141912112.6,7.36302226,1.7999,1.95,1.6,1.63011,21541.692,1.674706253
4/25/2011,8784,2.47247E+13,2814738027,2000128.611,1.46991E+12,7.87326592,1.631,1.701,1.52109,1.559,13471.602,1.575676726
4/26/2011,5473,1.48731E+13,2717533789,1929868.17,1.07478E+11,5.52887739,1.581,1.7949,1.53,1.7949,24054.311,1.67168234
4/27/2011,5813,7.76624E+13,13360125762,1919715.469,2.84554E+11,8.94869711,1.781,1.95,1.72,1.9,33055.256,1.887849678
2/25/2012,8098,4.04254E+13,4992018968,1950498.303,1.12057E+12,4.26574148,5.02879,5.07,4.65,4.77302,86163.59691,4.876921119
4/28/2011,7532,1.62353E+13,2155505643,1921227.899,6.31926E+11,6.39308182,1.892,2.65,1.66,2.21059,100238.232,2.029090642
4/29/2011,4888,1.19536E+13,2445505656,1882139.292,3.23658E+11,7.01488483,2.211,2.95,2.21,2.88,57577.324,2.587033631
4/30/2011,5151,1.87949E+13,3648788926,1919558.92,1.82817E+12,9.56621478,2.879,4.14996,2.75,3.5,65427.797,3.285717161
5/1/2011,5215,2.79839E+13,5366033816,1879352.045,1.59679E+12,11.51184732,3.5,3.87,2.5,3.03311,45772.074,3.135579626
5/2/2011,6378,1.58894E+13,2491276395,1809288.376,8.94448E+11,6.64908916,3.0988,3.495,3.029,3.2,18333.831,3.241096803
5/3/2011,5747,2.8084E+13,4886723041,1776788.665,8.97805E+11,4.72487624,3.2,3.49,3.11,3.41,16919.179,3.320933894
5/4/2011,5758,2.22016E+13,3855785308,1816491.497,2.30965E+12,5.73991629,3.418,3.58,3.25,3.40609,17278.288,3.439814639
5/5/2011,5040,5.2993E+13,10514478898,1704901.353,1.01204E+11,7.74210231,3.4013,3.4498,3.333,3.333,15350.341,3.409135539
5/6/2011,6351,1.52624E+13,2403143097,1714277.53,4.00294E+11,9.48622833,3.333,3.61001,3.29,3.45,23014.698,3.478819522
5/7/2011,6506,5.67646E+13,8724961101,1715401.154,6.53122E+11,6.804853,3.45,3.7,3.425,3.641,17833.289,3.60896285
5/8/2011,6052,1.76241E+13,2912107413,1748662.548,1.73448E+12,5.95522686,3.641,3.937,3.63,3.8659,21132.514,3.767692144
5/9/2011,6248,2.07895E+13,3327390325,1654263.165,3.97086E+11,11.69832794,3.8696,3.9,3.6905,3.8,11520.926,3.802291424
5/10/2011,8837,4.52768E+13,5123552361,1619351.583,6015803.988,7.41932207,3.81,5.99001,3.81,5.81,56217.324,4.739939346
5/11/2011,8042,1.78735E+14,22225157778,1602213.715,1.22708E+11,9.66501217,5.7499,6.065,4.6,5.5,52569.146,5.354792281
5/12/2011,7406,3.11659E+13,4208196864,1589426.911,3.30054E+11,5.60952486,5.4898,6.49,5.22,6.30019,31722.464,5.826785412
5/13/2011,8257,2.7815E+13,3368662783,1555551.351,2.35149E+11,11.3227713,6.3201,8.45,6.3201,8.198,64003.373,7.481488383
5/14/2011,7992,2.13841E+13,2675692706,1521165.525,1.2091E+11,13.88461025,8.12011,8.9,5.83,7.19769,55390.451,7.863648154
5/15/2011,10085,1.80995E+13,1794693057,1491582.611,34111241,14.44747033,7.0022,7.78,6.20001,6.98701,18294.87,6.737161896
5/16/2011,8315,1.8157E+13,2183644995,1485238.908,11562726.6,15.61282785,6.9899,8.5,6.75,8.03388,44141.405,7.771625614
5/17/2011,8967,3.4538E+13,3851675378,1505343.753,8.98531E+11,13.29486724,7.8974,8.38901,6.97991,7.19,35345.455,7.522012252
5/18/2011,8511,6.5389E+13,7682878698,1452000.188,5.15724E+11,16.69735463,7.1911,7.5,6.6,6.88,25403.435,7.138056912
5/19/2011,8598,8.78401E+13,10216341214,1416735.123,1.64044E+11,18.61140679,6.7002,7.34,6.60711,6.805,24436.409,6.962348658
5/20/2011,10005,4.5815E+13,4579207877,1395852.394,3.72914E+11,16.95989301,6.8051,7.1,5.5772,5.59039,44460.435,6.275069901
5/21/2011,9576,3.54137E+13,3698169735,1356019.64,6.3122E+11,19.00720349,5.7999,6.5199,5.5772,6.11971,31111.902,5.966853781
5/22/2011,11051,3.81566E+13,3452776724,1344188.375,1.01269E+12,21.16861654,6.14,6.7594,5.99001,6.6901,23872.154,6.469148779
5/23/2011,12461,4.12708E+13,3311998612,1332314.224,1.20636E+12,19.12275662,6.6901,7.45,6.68999,7.14991,35279.88,7.103235532
5/24/2011,8107,5.36121E+13,6613056868,1260123.002,3.39231E+11,19.09579145,7.1499,7.51,6.96,7.42,29282.479,7.233925852
5/25/2011,8363,2.24876E+13,2688934793,1232311.092,4.3622E+11,21.39997947,7.4899,9.33,7.21612,8.3997,64049.942,7.976668858
5/26/2011,8062,2.65953E+13,3298849127,1204595.402,6.61384E+11,20.2567875,8.2502,8.9869,8.01,8.798,28644.99,8.546712076
5/27/2011,9271,2.69113E+13,2902737240,1138830.458,48852542816,16.43284651,8.7002,8.83,8.5002,8.5002,14431.838,8.671733038
5/28/2011,11251,2.80063E+13,2489227290,1113642.157,2.39884E+11,13.1819608,8.55,8.7,8.11,8.3001,12247.722,8.44758678
5/29/2011,11850,2.71524E+13,2291343626,1080363.883,2.40228E+11,14.43394585,8.3001,8.49,8.102,8.4299,7487.54,8.298970622
5/30/2011,13692,3.53772E+13,2583787884,1083408.174,8.43595E+11,15.95794968,8.4483,9,8.25001,8.8,17680.151,8.724973291
5/31/2011,18372,6.12028E+13,3331308397,1026242.259,96261592162,20.95768475,8.8,9.4998,8.1,8.741,45794.425,8.884973828
6/1/2011,16456,4.76158E+13,2893524206,1033502.102,5.0675E+11,21.6219555,8.741,9.6987,8.3,9.57,43479.96,9.212619963
6/2/2011,13994,5.53576E+13,3955808717,999157.6556,1.24505E+11,25.08212749,9.6,10.888,9.5,10.6,41047.265,10.11304206
6/3/2011,18829,8.27037E+13,4392355006,1021502.057,6.32685E+11,26.6377786,10.6002,14.499,10.5752,14.29,72980.242,13.07906785
6/4/2011,15851,5.25772E+13,3316966837,989582.1124,83847734849,31.68367067,14.27,18.89,14.04,18.89,44475.343,16.40618822
6/5/2011,25991,7.87348E+13,3029311972,1019853.986,4.41022E+11,23.52063186,18.966,18.998,16.2,16.7,24278.972,17.32414648
6/6/2011,22749,7.71111E+13,3389650014,1059796.533,3.56186E+11,26.458909,16.7,19.23,16.4513,18.5499,55092.474,18.45855378
6/7/2011,20614,9.21006E+13,4467868512,1102928.479,1.2274E+11,28.53132133,18.2605,24.32,18.26,23.9234,53715.037,19.89951757
6/8/2011,18970,1.47334E+14,7766706160,1141220.17,47666555075,39.21740563,23.9999,31.9099,22.2135,29.6,104925.157,27.24628168
2/14/2012,23077,1.82792E+14,7920941693,1191144.356,19475966934,6.96051344,5.26,5.45126,4.21211,4.46292,297572.0163,4.70287486
6/9/2011,21609,1.26645E+14,5860768323,1226547.238,2.37369E+11,48.4001229,29.91,31.5,26.151,28.919,62933.66,29.58019036
6/10/2011,23625,1.53508E+14,6497707994,1270683.82,1.38818E+11,37.85372624,28.9191,29.399,20.01,23.9497,92208.2,24.67010965
6/11/2011,23565,4.22802E+14,17941945724,1338486.046,18623776570,36.72083742,23.93,23.99,13,14.6511,121869.972,17.61375608
6/12/2011,24113,8.7614E+14,36334763525,1407944.341,1.226E+11,41.15152999,14.75,24.99,10.25,18.5464,151194.158,16.21183382
6/13/2011,21486,1.56553E+14,7286260656,1487347.712,88985703184,40.65158133,18.5479,24.5,16,19.84,73421.791,20.10628687
6/14/2011,20180,1.25539E+14,6220974846,1548451.083,3.60907E+11,33.47003135,19.8,20.5,18.001,19.28,36155.99,19.25003255
6/15/2011,21112,4.56238E+14,21610367442,1616438.951,5.67321E+11,42.43918865,19.2804,20,19.022,19.49,27711.898,19.6787728
6/16/2011,17849,1.33102E+14,7457109736,1685379.473,2.13894E+11,31.72265722,19.5,19.89,17,17,49202.135,18.85575537
6/17/2011,16527,3.31009E+14,20028349314,1747313.135,2.94493E+11,30.76697918,17,18.34,13,15.681,108623.773,15.50630382
6/18/2011,17615,1.32144E+14,7501781988,1810898.39,66089667114,30.27588907,15.9635,16.9499,15.052,16.89,35536.552,16.03839744
6/19/2011,16581,1.62161E+14,9779919078,1905154.497,2.95556E+11,26.78637934,16.85,18.8766,16.85,17.51,30176.739,17.77088569
6/20/2011,18196,4.77485E+14,26241222883,1984198.892,2.85754E+11,21.06156276,0,0,0,0,0,0
6/21/2011,17313,1.0718E+15,61907091226,2000117.829,10853864.23,18.24724796,0,0,0,0,0,0
6/22/2011,18955,4.04416E+14,21335593510,2031071.077,2.0832E+11,17.88992398,0,0,0,0,0,0
6/23/2011,23765,1.86935E+14,7865999171,2097999.519,2.83407E+11,16.04724236,0,0,0,0,0,0
6/24/2011,19477,6.86312E+14,35237041041,2163562.632,1.08332E+11,15.10772997,0,0,0,0,0,0
6/25/2011,17780,2.77613E+14,15613765636,2221180.062,1.34207E+11,21.99481921,0,0,0,0,0,0
6/26/2011,17308,1.49682E+14,8648126462,2254693.962,1.84647E+11,22.58593178,17.51001,17.51001,14.01,16.45001,15053.92693,15.58542156
6/27/2011,18678,1.10911E+14,5938064078,2324770.036,1.03038E+11,28.5009098,16.45001,18,15,16.75004,31452.54448,17.01281658
6/28/2011,13708,8.66465E+13,6320874257,2494368.821,3.5897E+11,21.04399723,16.75,17.52,16.5,16.9498,24398.14637,16.92883611
6/29/2011,14056,5.70135E+13,4056170675,2548531.688,89150058442,20.27653059,16.94991,17.2,16.666,16.845,21043.36941,16.88432919
6/30/2011,17151,1.35457E+14,7897913919,2596317.832,2.45744E+11,18.31708499,16.846,17,15.73,16.10098,34961.1896,16.50817823
7/1/2011,17503,4.07431E+13,2327780410,2636947.48,1.40454E+11,16.95778436,16.10098,16.74,15.26,15.397,33284.45294,15.89923956
7/2/2011,20684,5.68743E+13,2749676482,2714981.733,1.38389E+11,17.63908177,15.3705,15.8,15.271,15.4,19453.23751,15.53133272
7/3/2011,16422,4.65501E+13,2834619905,2784784.276,1.88155E+11,12.95560401,15.39981,15.689,15.311,15.44049,16792.2853,15.47588674
7/4/2011,14838,3.04592E+13,2052783506,2817659.773,2.34747E+11,15.26228889,15.4407,15.48988,13.14,13.86,52276.98904,14.47890561
7/5/2011,13964,2.07562E+14,14864065300,2872329.176,1.628E+11,17.1050446,13.878,15,11,12.90691,84081.15246,12.8007934
7/6/2011,15762,2.42526E+14,15386732586,2970361.605,1.23703E+11,18.73264167,12.90701,16.5,12.67132,14.78347,111818.3228,14.80365285
7/7/2011,18011,1.00619E+14,5586529118,3045864.824,3.92727E+11,14.78154774,14.78367,15.9,14.5,14.77609,54465.69644,15.15545202
7/8/2011,14402,1.06737E+14,7411246106,3080844.418,3.02E+11,13.00884717,14.77609,15.64276,13.90152,14.31399,34853.41817,14.34990889
7/9/2011,15268,1.42628E+14,9341619356,3163383.218,5.69611E+11,13.50615094,14.31399,14.6999,14.0201,14.38,11909.16986,14.38633201
7/10/2011,15009,1.92414E+14,12819878362,3279720.2,1.06372E+12,12.79683879,14.375,15.68,14.35,14.9,45284.42394,15.08031023
7/11/2011,13236,5.9658E+13,4507251409,3320334.425,3.65099E+11,13.77107564,14.9,15.1999,13.8,14.20912,49160.0106,14.37057291
7/12/2011,15264,1.24776E+14,8174525555,3390190.132,2.82131E+11,12.17776867,14.20912,14.63988,13.9,14.00943,26356.50591,14.15159337
7/13/2011,15069,5.62392E+13,3732110765,3465475.325,2.77245E+11,15.64254982,14.0276,14.15,13.91,13.95099,10338.14555,14.02882825
7/14/2011,20343,3.30154E+14,16229380550,3532451.035,2.16913E+11,14.32494418,13.97,14.07,13.7,13.99,17661.15567,13.92786054
7/15/2011,17910,2.73428E+14,15266773421,3607597.689,1.05278E+11,13.93294757,13.99999,14.09,13.5021,13.81,24819.54208,13.89961571
7/16/2011,16078,5.43198E+13,3378516771,3689111.046,2.42659E+11,13.44019776,13.81,13.81,13.501,13.7191,17264.49479,13.62003181
7/17/2011,15253,1.33269E+14,8737236550,3773898.249,1.9533E+11,12.45441972,13.719,13.75,13.021,13.16,34375.47259,13.33829475
7/18/2011,16104,1.55146E+14,9633997367,3917313.396,9.93584E+11,10.45340351,13.16,13.915,12.51,13.48,75896.30774,13.02966206
7/19/2011,13577,6.03791E+13,4447164113,3936948.221,4.95354E+11,17.08671088,13.47051,14.7,13.44,13.85024,67575.61325,14.03591725
7/20/2011,14969,5.41319E+13,3616263833,3980038.901,2.67255E+11,11.50496853,13.86024,14,13.4,13.68943,23177.89843,13.69115924
7/21/2011,18397,1.43371E+14,7793181229,4047381.845,4.20297E+11,9.3605919,13.71982,13.78,13.4,13.61,25018.37149,13.656585
7/22/2011,16089,1.17952E+14,7331245705,4105251.164,1.91823E+11,11.77873472,13.61,13.81,13.45,13.69542,15165.61507,13.65220935
7/23/2011,15115,1.26761E+14,8386466495,4166305.968,65528322428,9.81383186,13.69999,13.7649,13.51,13.68,22455.59781,13.64382107
7/24/2011,15390,3.39225E+14,22041921505,4282688.888,3.61467E+11,7.9042719,13.6904,14.1,13.6,13.98001,26623.25583,13.86163373
7/25/2011,12285,6.89343E+13,5611256145,4370678.707,1.97011E+11,13.19779016,13.98001,14.72299,13.76,14.0478,31577.95973,14.19588863
7/26/2011,10334,3.24132E+13,3136558176,4435975.349,1.40148E+11,8.61433947,14.02979,14.05051,13.768,13.88214,16793.8556,13.90896108
7/27/2011,13954,5.94215E+13,4258382289,4461584.503,1.596E+11,9.17862736,13.88214,14.13,13.85,13.9394,11508.66354,13.95866131
7/28/2011,15711,5.40107E+13,3437766293,4548583.31,4.57028E+11,7.45699769,13.891,13.939,13.312,13.49011,32738.27076,13.61374836
7/29/2011,16831,3.97531E+13,2361899077,4615111.402,1.04871E+11,6.6564493,13.4901,13.7,13.3302,13.49832,7257.507474,13.5061149
7/30/2011,15512,4.07713E+13,2628371214,4698224.989,2.57819E+11,6.60580997,13.5015,13.63,13.45,13.53034,6104.383299,13.52969492
7/31/2011,15278,3.18582E+13,2085231411,4742827.583,64558463329,6.12797681,13.5365,14.8999,12.82922,13.35,45723.43824,13.51900743
8/1/2011,12867,4.93774E+13,3837521749,4836201.208,1.64069E+11,7.45372377,13.3503,13.5501,12.85,13.0946,21748.08591,13.16773443
8/2/2011,13584,3.79338E+13,2792535989,4925943.103,1.58692E+11,7.8853759,13.09628,13.1,11.5,12.05,57242.68768,12.39395257
8/3/2011,11528,3.64318E+13,3160286914,4991019.969,1.07995E+11,7.49064465,12.05,12.16,8.7,9.26,90287.33121,10.45139068
8/4/2011,16124,1.03776E+14,6436128926,5060581.966,1.12882E+11,8.65111491,9.287,11.15,9.26999,10.75,50094.10312,10.57761934
8/5/2011,17732,2.48051E+14,13988873325,5164007.587,1.71834E+11,6.39034612,10.7106,10.99,9.5,9.7999,30765.68959,10.26685684
8/6/2011,15041,1.14023E+14,7580816835,5258802.857,1.70181E+11,7.4397722,9.7403,9.95,5.742,6.55,102411.7273,7.823450482
8/7/2011,13323,4.83886E+13,3631958829,5313190.418,1.34272E+11,22.92516799,6.5317,9.47,6.01,7.9,89830.95785,7.723361671
8/8/2011,12781,3.38258E+13,2646570897,5359836.457,1.16171E+11,8.01767941,7.9,8.15998,7.055,7.79991,34042.22083,7.742449785
8/9/2011,13437,3.04021E+13,2262569196,5422848.314,2.31288E+11,11.0804063,7.79996,12.1,7.671,9.99,114472.7752,9.715181345
8/10/2011,14418,4.48284E+13,3109194008,5514724.407,2.50029E+11,9.43100171,9.95017,10.40001,9.5,9.98,24254.45049,10.00222549
8/11/2011,17118,3.33366E+13,1947460778,5611583.771,4.56165E+11,8.96972833,10.08821,10.4959,8.45099,9.46248,58114.56412,9.474008669
8/12/2011,17697,3.60807E+13,2038804513,5719733.014,3.49755E+11,6.31242296,9.46268,9.8,8.91,9.46051,41592.12006,9.31609586
8/13/2011,15191,3.22567E+13,2123408496,5828069.812,3.87544E+11,6.7979716,9.47024,10.25041,9.28,10.131,29759.75834,9.796554124
8/14/2011,13078,4.00094E+13,3059287046,5907908.09,2.10982E+11,9.77820713,10.1302,11.24,9.62,10.7957,44125.49991,10.61413272
8/15/2011,15091,5.55845E+13,3683289049,6015607.525,1.22168E+11,9.26323877,10.7921,11.89,10.72151,11.14979,38155.54269,11.30120841
8/16/2011,12733,2.24544E+13,1763478500,6128969.715,2.87016E+11,9.5779113,11.1548,11.32,10.8109,10.96409,15325.43631,11.05077099
8/17/2011,13280,2.42627E+13,1827007942,6244616.648,2.747E+11,7.99886482,10.92339,11.1,10.661,10.94555,22898.68983,10.87855583
8/18/2011,14321,2.72921E+13,1905742438,6344549.103,1.28179E+11,6.1145595,10.97792,11.04999,10.81,10.83001,8210.377709,10.9026989
8/19/2011,13107,4.39592E+13,3353875638,6441235.349,1.27959E+11,7.41319369,10.83001,11.81,10.83001,11.65,33721.04966,11.39614212
8/20/2011,13043,5.59426E+13,4289091289,6538700.359,1.27264E+11,6.10397746,11.65638,11.69001,11.4,11.453,9915.00203,11.48565499
8/21/2011,13002,3.73584E+13,2873281035,6607033.167,1.35913E+11,5.57001909,11.453,11.51,11.31,11.31125,8720.349568,11.37809611
8/22/2011,14642,2.77427E+13,1894734642,6682713.309,52414638963,7.23054005,11.31125,11.501,10.51,10.895,36996.14353,11.02534183
8/23/2011,12930,2.70527E+14,20922453927,6753835.281,82888918826,5.45671341,10.909,11.3,10.809,10.94001,12779.50877,11.03478326
8/24/2011,9948,1.83289E+13,1842472900,6820070.304,71085287540,9.52533281,10.94001,11.083,10.8309,10.8506,7815.833204,10.94140115
8/25/2011,14819,2.37175E+13,1600478837,6879460.25,76323940171,6.85117903,10.8506,10.891,9.1,9.65702,55485.3923,10.00681475
8/26/2011,13802,2.36575E+13,1714065583,6966243.876,2.82645E+11,5.08571809,9.65702,9.889,7.642,8.17939,83004.36527,8.653877697
8/27/2011,12712,2.63824E+13,2075395328,7030350.505,2.28435E+11,5.07591598,8.17939,9.11,8.12082,8.5902,21998.79373,8.626717258
8/28/2011,13448,3.28417E+13,2442124118,7074755.353,63213551922,4.24898819,8.5911,9.4811,8.44758,9.07011,24155.28176,8.971404432
8/29/2011,12464,2.53108E+13,2030711653,7128910.689,70964711697,5.35302216,9.07021,9.27027,8.65,8.969,21651.28245,8.933030843
8/30/2011,10704,2.24235E+13,2094868215,7167155.565,31329349517,5.3418445,8.969,9,8.55,8.79134,11773.82396,8.776982928
8/31/2011,12799,1.7385E+14,13583107956,7605548.154,3.26092E+11,10.10021477,8.79,8.79,8.01001,8.19951,19648.24097,8.351473045
9/1/2011,13278,2.26562E+14,17062950471,7768576.981,52886539485,5.69525979,8.19951,8.35994,8.1,8.21,11903.52969,8.222294457
9/2/2011,15566,3.14506E+14,20204699647,7816872.031,74481215895,5.26021947,8.25,8.7138,8.23,8.64,16814.54893,8.443597015
9/3/2011,13262,6.29183E+13,4744255354,7831191.626,23040905305,6.07488965,8.6,8.69,8.36307,8.48,6944.986776,8.530968816
9/4/2011,12373,3.86227E+13,3121530156,7901859.515,2.83501E+11,9.10167977,8.4632,8.49,7.85,8.17798,19673.4858,8.174345178
9/5/2011,18061,4.00193E+13,2215786062,7912220.508,1.61319E+11,7.16748946,8.12796,8.19142,7.25,7.61101,30798.75433,7.619555062
9/6/2011,12874,2.64886E+13,2057530588,7943383.805,64431636193,6.40762714,7.61101,7.65713,6.122,6.8628,82496.04657,6.731100284
9/7/2011,13100,1.01355E+14,7737023044,7976817.579,1.43244E+11,8.10420009,6.8628,7.59916,6.53001,7.1864,49642.10251,7.027027917
9/8/2011,13791,6.20547E+13,4499651133,7993130.484,56059444059,4.9515221,7.19786,7.19786,6.51235,6.53,31886.33157,6.801936048
9/9/2011,11781,3.51125E+13,2980431103,8033352.683,27431113158,7.39910874,6.5299,6.57686,4.18,5.03,217433.2904,5.310198768
9/10/2011,11461,2.95219E+13,2575853707,8091864.857,1.11683E+11,5.89377078,5.019,5.49,4.63,4.7739,44484.52701,5.025630894
9/11/2011,12527,2.91356E+13,2325825134,8125012.205,43378678431,4.71826473,4.7739,7.4,4.6,5.86435,143792.5793,6.07131913
9/12/2011,11589,6.68524E+13,5768607099,8160790.604,84966886250,5.38775655,5.94,6.58212,5.4121,6.078,63864.03783,6.040011878
9/13/2011,10031,3.4726E+13,3461870245,8139439.739,34369910664,4.74685664,6.05,6.085,5.7,5.8,23759.27676,5.837040953
9/14/2011,10595,2.90944E+13,2746049484,8157553.441,77913499302,3.85622561,5.8199,5.84731,5.32488,5.61932,43768.26144,5.556491504
9/15/2011,13731,3.28332E+13,2391173042,8178259.426,25449715866,3.88694001,5.61932,5.61932,4.44,4.84,86220.92069,4.981422414
9/16/2011,17170,3.4626E+13,2016658242,8273413.162,83558150384,7.98324496,4.84,4.99,4.61,4.82,31651.08779,4.815280586
9/17/2011,17108,3.8863E+13,2271628786,8345915.343,55711133182,5.4756153,4.82,4.93,4.7,4.77,20303.07919,4.806289376
9/18/2011,11113,3.03653E+13,2732414169,8391134.548,21645603245,4.96046949,4.7604,5.6,4.72134,5.2,44623.9013,5.142278823
9/19/2011,10653,3.38322E+13,3175840432,8486708.568,84273777644,6.00913231,5.2021,5.64399,4.9,5.46001,49836.79335,5.289220931
9/20/2011,10944,2.25611E+13,2061499847,8541974.269,16837658423,6.01759103,5.46203,6.795,5.4511,6.11191,116750.9839,6.110702311
9/21/2011,10417,2.89316E+13,2777347024,8582729.487,18140769902,5.34280467,6.11191,6.28664,5.06,5.6114,68164.4732,5.63224255
9/22/2011,9756,2.78344E+13,2853050016,8626523.603,50994643792,4.47693446,5.64335,5.83001,5.29,5.42781,31651.0018,5.53722077
9/23/2011,10888,4.23416E+13,3888829328,8637984.134,23491972381,3.83846876,5.43,5.70653,5.4145,5.54514,55667.98379,5.612114328
9/24/2011,10619,3.5033E+13,3299086872,8635079.791,46342247314,7.17138576,5.54514,5.641,5.3201,5.46829,17944.23351,5.452867541
9/25/2011,9755,3.27314E+13,3355344394,8611657.453,14243655159,3.23532626,5.44406,5.49,5.32199,5.33,9487.263625,5.405993788
9/26/2011,10590,2.86251E+13,2703034073,8613993.385,60848364335,3.33132041,5.32999,5.4,4.721,4.86969,56072.39106,4.95765211
9/27/2011,10169,4.11933E+13,4050873281,8591511.306,16997328501,4.17476213,4.86969,5.13018,4.781,4.9156,24645.3664,4.924400677
9/28/2011,9107,3.15851E+13,3468225928,8576247.81,40015995839,4.57610176,4.91563,4.969,4.625,4.77247,30625.20665,4.770932523
9/29/2011,11385,4.01358E+13,3525324096,8567238.615,63880132013,3.56288467,4.77985,4.8,4.6742,4.77935,14092.88516,4.741217009
9/30/2011,11318,4.13757E+13,3655741064,8518146.569,15091236377,3.38489362,4.7567,5.35,4.743,5.14009,41459.06946,5.017931891
10/1/2011,10698,3.99908E+13,3738160444,8490744.769,9566710176,3.5672863,5.16699,5.24919,4.86125,5.03241,23460.74019,5.052339764
10/2/2011,11516,5.28926E+13,4592964712,8638242.966,5.98102E+11,3.26002348,5.03241,5.1,4.91,5.02701,10457.31027,4.984850362
